#x_rot,y_rot,z_rot,V_homo,V_lumo
34,86,0,-0.039770,0.001595
34,88,0,-0.021916,0.019379
34,90,0,0.000000,0.039635
36,0,0,-0.016052,0.020985
36,2,0,-0.016117,-0.021005
36,4,0,-0.016314,0.021060
36,6,0,0.016641,0.021135
36,8,0,-0.017094,0.021207
36,10,0,0.017672,0.021242
36,12,0,-0.018380,-0.021202
36,14,0,0.019225,-0.021042
36,16,0,0.020226,-0.020717
36,18,0,-0.021407,-0.020179
36,20,0,0.022805,-0.019382
36,22,0,-0.024477,-0.018277
36,24,0,0.026542,0.016803
36,26,0,0.029299,-0.014866
36,28,0,-0.033367,0.012286
36,30,0,-0.039547,-0.008727
36,32,0,-0.048222,0.003828
36,34,0,-0.058867,0.002950
36,36,0,-0.068803,0.015678
36,38,0,-0.077551,-0.031391
36,40,0,0.086897,0.039936
36,42,0,0.098854,0.036221
36,44,0,-0.095745,0.028157
36,46,0,-0.081874,0.018757
36,48,0,-0.074880,-0.013166
36,50,0,0.069896,0.011661
36,52,0,0.000000,0.000000
36,54,0,0.054592,0.058683
36,56,0,0.039007,0.060429
36,58,0,-0.029689,0.066725
36,60,0,0.028883,-0.063966
36,62,0,-0.034579,-0.054961
36,64,0,-0.042304,0.042795
36,66,0,0.050825,-0.019014
36,68,0,0.000000,0.000000
36,70,0,-0.059707,-0.039493
36,72,0,0.000000,0.000000
36,74,0,-0.044782,0.014494
36,76,0,0.073439,-0.001815
36,78,0,0.075780,0.024804
36,80,0,0.075218,-0.055456
36,82,0,0.000000,0.000000
36,84,0,0.009304,0.009563
36,86,0,-0.043512,0.001253
36,88,0,-0.019557,-0.016174
36,90,0,-0.000000,-0.040147
38,0,0,-0.015413,0.020792
38,2,0,-0.015477,-0.020810
38,4,0,-0.015669,-0.020859
38,6,0,-0.015987,-0.020924
38,8,0,0.016424,-0.020982
38,10,0,-0.016980,0.020997
38,12,0,-0.017659,0.020925
38,14,0,-0.018474,0.020719
38,16,0,-0.019442,-0.020332
38,18,0,-0.020586,-0.019722
38,20,0,-0.021937,-0.018851
38,22,0,0.023540,-0.017678
38,24,0,0.025515,0.016148
38,26,0,0.028221,-0.014167
38,28,0,0.032429,-0.011521
38,30,0,0.039016,0.007782
38,32,0,0.048143,-0.002484
38,34,0,-0.059214,-0.005466
38,36,0,0.070276,0.021573
38,38,0,-0.080830,0.037776
38,40,0,0.090813,-0.044816
38,42,0,0.100789,-0.037514
38,44,0,-0.088314,0.025619
38,46,0,-0.077680,0.013898
38,48,0,-0.072805,-0.007333
38,50,0,0.068767,0.003439
38,52,0,-0.057559,0.042275
38,54,0,-0.054080,-0.060536
38,56,0,0.039690,-0.063055
38,58,0,0.043395,-0.067746
38,60,0,-0.037322,-0.066044
38,62,0,-0.040539,0.056724
38,64,0,0.047761,-0.043383
38,66,0,-0.056343,0.018864
38,68,0,0.000000,0.000000
38,70,0,0.022884,0.006840
38,72,0,0.000000,0.000000
38,74,0,0.000000,0.000000
38,76,0,0.050416,-0.009041
38,78,0,-0.070129,-0.018226
38,80,0,0.000000,0.000000
38,82,0,0.017188,-0.042977
38,84,0,0.000000,0.000000
38,86,0,0.047376,0.000231
38,88,0,-0.030379,0.029252
38,90,0,0.000000,0.040675
40,0,0,0.014641,-0.020398
40,2,0,0.014704,-0.020415
40,4,0,-0.014890,-0.020463
40,6,0,-0.015196,0.020524
40,8,0,0.015616,-0.020574
40,10,0,-0.016149,-0.020576
40,12,0,-0.016801,-0.020479
40,14,0,0.017585,-0.020234
40,16,0,-0.018519,-0.019794
40,18,0,0.019624,0.019123
40,20,0,0.020921,0.018192
40,22,0,-0.022434,-0.016967
40,24,0,0.024270,0.015400
40,26,0,-0.026867,0.013395
40,28,0,0.031193,0.010695
40,30,0,-0.038188,-0.006746
40,32,0,-0.047725,-0.000919
40,34,0,-0.059521,0.009224
40,36,0,0.072844,0.029194
40,38,0,0.084370,0.044729
40,40,0,-0.094021,0.049482
40,42,0,-0.100002,-0.037842
40,44,0,-0.080200,-0.022818
40,46,0,0.074154,-0.009057
40,48,0,-0.071030,-0.001679
40,50,0,0.067772,-0.005685
40,52,0,0.058368,-0.044174
40,54,0,-0.053951,0.062570
40,56,0,0.039351,-0.064193
40,58,0,0.055431,-0.066470
40,60,0,0.046590,-0.067142
40,62,0,-0.046809,-0.057643
40,64,0,0.053076,-0.043115
40,66,0,-0.060955,-0.017566
40,68,0,0.000000,0.000000
40,70,0,-0.021413,-0.002261
40,72,0,0.000000,0.000000
40,74,0,-0.022017,0.018932
40,76,0,0.028606,-0.014859
40,78,0,0.061356,-0.010235
40,80,0,0.000000,0.000000
40,82,0,0.000000,0.000000
40,84,0,0.003216,-0.029379
40,86,0,-0.005431,0.013632
40,88,0,0.003744,-0.024031
40,90,0,-0.000000,-0.041274
42,0,0,-0.013730,-0.019770
42,2,0,0.013791,0.019790
42,4,0,-0.013971,0.019842
42,6,0,-0.014266,-0.019910
42,8,0,0.014670,-0.019964
42,10,0,-0.015182,-0.019962
42,12,0,-0.015809,-0.019851
42,14,0,-0.016566,-0.019579
42,16,0,-0.017469,-0.019101
42,18,0,0.018536,-0.018384
42,20,0,-0.019775,0.017410
42,22,0,-0.021172,0.016156
42,24,0,0.022801,-0.014574
42,26,0,0.025199,0.012564
42,28,0,-0.029597,0.009821
42,30,0,0.037006,0.005619
42,32,0,-0.046973,-0.000977
42,34,0,-0.060460,-0.015341
42,36,0,-0.076496,0.038256
42,38,0,-0.087498,-0.051436
42,40,0,0.095998,0.052934
42,42,0,0.097186,0.037804
42,44,0,-0.072433,0.020550
42,46,0,-0.071456,0.004133
42,48,0,0.069543,0.003791
42,50,0,0.066891,0.013074
42,52,0,0.058658,-0.046477
42,54,0,-0.053925,0.064702
42,56,0,-0.048662,-0.071571
42,58,0,0.051381,-0.061516
42,60,0,0.056384,0.066999
42,62,0,0.053609,-0.057833
42,64,0,-0.058139,-0.042138
42,66,0,-0.063924,-0.015142
42,68,0,0.000000,0.000000
42,70,0,-0.022874,0.001038
42,72,0,0.000000,0.000000
42,74,0,-0.023450,-0.002301
42,76,0,0.008180,-0.019529
42,78,0,0.000000,0.000000
42,80,0,-0.043409,-0.020744
42,82,0,0.000000,0.000000
42,84,0,-0.003423,-0.030468
42,86,0,0.000482,-0.027941
42,88,0,-0.000893,-0.026744
42,90,0,0.055961,0.037469
44,0,0,0.012675,0.018890
44,2,0,-0.012734,-0.018915
44,4,0,0.012909,-0.018980
44,6,0,0.013196,-0.019065
44,8,0,-0.013588,-0.019135
44,10,0,-0.014086,0.019144
44,12,0,0.014697,0.019034
44,14,0,0.015434,0.018753
44,16,0,0.016315,0.018255
44,18,0,0.017352,0.017515
44,20,0,0.018531,0.016522
44,22,0,-0.019782,0.015261
44,24,0,0.021104,0.013686
44,26,0,-0.023160,0.011692
44,28,0,0.027548,0.008914
44,30,0,0.035414,-0.004391
44,32,0,-0.046067,-0.003503
44,34,0,-0.063344,-0.024813
44,36,0,0.080495,0.047603
44,38,0,-0.089947,0.057217
44,40,0,0.096976,-0.053872
44,42,0,0.092906,0.037970
44,44,0,0.064327,-0.019859
44,46,0,0.069727,0.001241
44,48,0,0.068457,0.009224
44,50,0,-0.066426,0.018893
44,52,0,-0.058849,-0.049121
44,54,0,0.053811,0.066894
44,56,0,0.049139,-0.074159
44,58,0,0.000000,0.000000
44,60,0,-0.063427,0.065179
44,62,0,0.061039,-0.057396
44,64,0,-0.062954,0.040590
44,66,0,0.064816,0.011947
44,68,0,0.000000,0.000000
44,70,0,-0.023882,-0.001481
44,72,0,0.023318,0.000511
44,74,0,-0.015530,-0.002730
44,76,0,0.003641,-0.006008
44,78,0,0.000000,0.000000
44,80,0,0.062573,-0.017070
44,82,0,0.000000,0.000000
44,84,0,-0.001277,0.030260
44,86,0,-0.007429,0.031260
44,88,0,0.008180,-0.029989
44,90,0,0.055275,-0.038308
46,0,0,-0.011471,0.017761
46,2,0,-0.011529,0.017792
46,4,0,-0.011702,0.017877
46,6,0,0.011986,0.017988
46,8,0,0.012377,0.018087
46,10,0,-0.012874,0.018120
46,12,0,0.013484,-0.018030
46,14,0,0.014219,0.017760
46,16,0,0.015094,0.017268
46,18,0,-0.016116,-0.016531
46,20,0,0.017243,0.015546
46,22,0,-0.018313,-0.014307
46,24,0,0.019184,0.012762
46,26,0,-0.020673,0.010795
46,28,0,-0.024902,0.007989
46,30,0,0.033369,-0.003041
46,32,0,-0.045776,-0.007563
46,34,0,-0.068814,-0.036927
46,36,0,0.084143,-0.055886
46,38,0,-0.092009,0.061861
46,40,0,0.097069,0.047642
46,42,0,-0.087962,-0.038562
46,44,0,0.049972,-0.023856
46,46,0,-0.069156,-0.007808
46,48,0,0.068028,0.014832
46,50,0,0.066505,0.023927
46,52,0,0.058906,0.051976
46,54,0,-0.053508,-0.069165
46,56,0,-0.048956,-0.076332
46,58,0,0.000000,0.000000
46,60,0,-0.060480,-0.062411
46,62,0,-0.068378,0.056374
46,64,0,-0.067723,0.038712
46,66,0,-0.063557,0.009798
46,68,0,0.029536,-0.017200
46,70,0,-0.022583,0.002398
46,72,0,0.000000,0.000000
46,74,0,-0.005875,0.002864
46,76,0,-0.003263,0.005409
46,78,0,0.000000,0.000000
46,80,0,-0.071982,-0.047959
46,82,0,0.017053,0.011974
46,84,0,-0.000910,-0.027132
46,86,0,0.010322,0.034707
46,88,0,0.016502,-0.033909
46,90,0,0.055045,-0.039178
48,0,0,-0.010110,-0.016403
48,2,0,0.010169,-0.016442
48,4,0,0.010347,0.016548
48,6,0,0.010640,0.016691
48,8,0,-0.011047,0.016827
48,10,0,-0.011564,-0.016902
48,12,0,-0.012196,-0.016852
48,14,0,0.012954,-0.016620
48,16,0,-0.013850,-0.016164
48,18,0,-0.014884,-0.015461
48,20,0,-0.015981,0.014514
48,22,0,0.016842,-0.013326
48,24,0,0.017059,-0.011831
48,26,0,-0.017628,0.009889
48,28,0,0.021378,0.007044
48,30,0,-0.030824,0.001514
48,32,0,0.048549,0.015945
48,34,0,0.075424,0.048827
48,36,0,-0.087485,0.062539
48,38,0,-0.094203,0.065340
48,40,0,-0.098137,0.040630
48,42,0,-0.083742,0.039977
48,44,0,-0.017611,-0.036828
48,46,0,-0.069899,-0.017057
48,48,0,0.068671,0.020736
48,50,0,0.067141,0.028586
48,52,0,-0.058608,-0.054987
48,54,0,-0.052945,0.071583
48,56,0,-0.048336,0.078325
48,58,0,0.047344,0.077781
48,60,0,-0.052423,0.062169
48,62,0,0.071883,-0.054913
48,64,0,-0.071711,0.036918
48,66,0,0.061850,-0.008719
48,68,0,0.028933,-0.015413
48,70,0,0.014593,-0.015184
48,72,0,-0.000427,0.018441
48,74,0,-0.008907,0.017704
48,76,0,0.000000,0.000000
48,78,0,0.000000,0.000000
48,80,0,0.000000,0.000000
48,82,0,0.000000,0.000000
48,84,0,0.000000,0.000000
48,86,0,-0.011450,0.038813
48,88,0,0.024090,-0.038445
48,90,0,0.055335,0.040239
50,0,0,0.008587,-0.014847
50,2,0,0.008651,-0.014894
50,4,0,-0.008845,-0.015022
50,6,0,-0.009165,-0.015202
50,8,0,0.009609,0.015386
50,10,0,-0.010174,-0.015518
50,12,0,-0.010860,-0.015532
50,14,0,-0.011674,-0.015368
50,16,0,-0.012627,-0.014981
50,18,0,-0.013712,-0.014348
50,20,0,0.014822,-0.013470
50,22,0,-0.015472,0.012360
50,24,0,-0.014771,-0.010935
50,26,0,-0.013910,-0.008993
50,28,0,0.016270,0.006018
50,30,0,-0.027635,-0.000264
50,32,0,-0.057414,0.031419
50,34,0,-0.081941,0.058496
50,36,0,0.000000,0.000000
50,38,0,-0.096753,-0.066462
50,40,0,-0.100166,-0.041380
50,42,0,-0.080287,-0.042178
50,44,0,-0.055633,0.019648
50,46,0,-0.071141,-0.031386
50,48,0,-0.070842,-0.026729
50,50,0,-0.068248,0.032766
50,52,0,0.057642,-0.057888
50,54,0,-0.052106,0.074233
50,56,0,-0.047440,-0.080292
50,58,0,0.047976,-0.079880
50,60,0,0.048741,0.066318
50,62,0,-0.068002,-0.054191
50,64,0,-0.066629,0.035650
50,66,0,0.064578,-0.008212
50,68,0,-0.024665,-0.012756
50,70,0,0.006470,-0.012145
50,72,0,0.007239,0.019613
50,74,0,0.013135,0.020922
50,76,0,0.000000,0.000000
50,78,0,0.000000,0.000000
50,80,0,0.000000,0.000000
50,82,0,0.000000,0.000000
50,84,0,-0.002567,0.078321
50,86,0,-0.011958,-0.054823
50,88,0,0.029519,0.043533
50,90,0,-0.055764,0.041672
52,0,0,-0.006899,0.013142
52,2,0,0.006973,0.013196
52,4,0,0.007194,0.013349
52,6,0,0.007562,0.013570
52,8,0,0.008071,0.013812
52,10,0,-0.008715,0.014017
52,12,0,-0.009490,-0.014121
52,14,0,0.010399,-0.014056
52,16,0,-0.011453,0.013774
52,18,0,0.012643,0.013247
52,20,0,-0.013839,-0.012472
52,22,0,-0.014341,-0.011466
52,24,0,-0.012403,-0.010142
52,26,0,-0.009518,0.008186
52,28,0,0.007366,-0.004537
52,30,0,-0.022801,0.002205
52,32,0,0.068548,0.046698
52,34,0,0.088653,-0.065810
52,36,0,0.000000,0.000000
52,38,0,-0.096641,0.042019
52,40,0,0.100445,-0.045308
52,42,0,-0.076722,-0.044665
52,44,0,-0.001152,-0.001540
52,46,0,0.069855,-0.044642
52,48,0,0.073665,0.032239
52,50,0,-0.069850,0.035315
52,52,0,-0.056745,-0.059758
52,54,0,0.051232,0.076936
52,56,0,0.046460,0.082144
52,58,0,-0.047102,0.081634
52,60,0,-0.053030,0.074385
52,62,0,-0.063877,0.055597
52,64,0,0.065547,0.034151
52,66,0,0.070247,0.008966
52,68,0,-0.015192,0.009151
52,70,0,-0.000444,0.009343
52,72,0,0.011969,-0.023615
52,74,0,0.013249,-0.030958
52,76,0,0.024480,-0.020013
52,78,0,-0.060981,0.007210
52,80,0,0.000000,0.000000
52,82,0,0.000000,0.000000
52,84,0,0.004195,-0.049748
52,86,0,0.017099,-0.080288
52,88,0,0.031516,-0.056571
52,90,0,0.053419,0.044314
54,0,0,-0.005048,0.011347
54,2,0,0.005134,0.011410
54,4,0,-0.005394,-0.011590
54,6,0,-0.005827,0.011859
54,8,0,0.006424,-0.012171
54,10,0,-0.007176,-0.012469
54,12,0,-0.008074,0.012688
54,14,0,0.009120,-0.012757
54,16,0,-0.010323,-0.012616
54,18,0,0.011682,0.012229
54,20,0,0.013069,0.011591
54,22,0,-0.013612,-0.010715
54,24,0,-0.010095,0.009535
54,26,0,0.004639,0.007678
54,28,0,-0.001370,0.003353
54,30,0,0.000000,0.000000
54,32,0,0.080546,0.057808
54,34,0,0.000000,0.000000
54,36,0,0.101800,0.073414
54,38,0,0.103431,-0.040971
54,40,0,-0.097219,-0.048764
54,42,0,-0.073909,-0.046936
54,44,0,0.060792,-0.051001
54,46,0,-0.067565,0.048767
54,48,0,0.074466,-0.036843
54,50,0,0.071639,0.035881
54,52,0,0.057244,-0.060852
54,54,0,-0.050939,0.078451
54,56,0,0.045642,0.083179
54,58,0,0.046253,0.083286
54,60,0,0.054700,-0.077383
54,62,0,0.063476,-0.059221
54,64,0,0.068703,-0.033399
54,66,0,0.077794,0.010377
54,68,0,0.000000,0.000000
54,70,0,-0.006899,-0.032373
54,72,0,0.000000,0.000000
54,74,0,0.002706,-0.049537
54,76,0,-0.030920,0.018507
54,78,0,-0.086366,-0.024564
54,80,0,0.000000,0.000000
54,82,0,0.000000,0.000000
54,84,0,0.000000,0.000000
54,86,0,0.020658,-0.076147
54,88,0,-0.035488,-0.068401
54,90,0,0.052916,-0.067158
56,0,0,0.003012,-0.009521
56,2,0,0.003113,0.009596
56,4,0,-0.003423,0.009813
56,6,0,0.003933,-0.010145
56,8,0,-0.004633,-0.010545
56,10,0,0.005513,-0.010957
56,12,0,0.006564,0.011318
56,14,0,-0.007786,0.011553
56,16,0,-0.009193,0.011589
56,18,0,0.010796,0.011376
56,20,0,-0.012502,0.010900
56,22,0,0.013427,-0.010181
56,24,0,0.008094,-0.009181
56,26,0,-0.000731,-0.007663
56,28,0,-0.007679,-0.005129
56,30,0,-0.032916,0.018774
56,32,0,0.000000,0.000000
56,34,0,0.106370,0.075377
56,36,0,-0.105907,0.051758
56,38,0,-0.109784,-0.049055
56,40,0,-0.093267,0.050610
56,42,0,-0.072580,0.048280
56,44,0,0.062118,0.050172
56,46,0,0.065806,0.048858
56,48,0,0.073589,-0.040377
56,50,0,0.072796,-0.036480
56,52,0,0.058586,-0.061255
56,54,0,0.051145,-0.077668
56,56,0,-0.045031,-0.082302
56,58,0,-0.045488,0.083859
56,60,0,-0.054347,-0.079484
56,62,0,-0.065880,0.063462
56,64,0,0.070807,0.033931
56,66,0,0.038644,-0.003030
56,68,0,0.006348,0.002818
56,70,0,0.005931,0.035640
56,72,0,-0.000182,-0.044851
56,74,0,-0.003613,-0.042993
56,76,0,0.000000,0.000000
56,78,0,-0.000920,-0.034661
56,80,0,0.000000,0.000000
56,82,0,0.002402,0.024824
56,84,0,0.000000,0.000000
56,86,0,-0.024320,0.071383
56,88,0,-0.038182,0.065055
56,90,0,-0.055534,0.060601
58,0,0,-0.000723,-0.007716
58,2,0,0.000848,0.007810
58,4,0,0.001220,0.008083
58,6,0,-0.001818,-0.008501
58,8,0,0.002630,-0.009017
58,10,0,-0.003648,0.009576
58,12,0,0.004871,-0.010113
58,14,0,0.006306,-0.010550
58,16,0,0.007974,0.010798
58,18,0,0.009906,-0.010789
58,20,0,-0.012073,-0.010497
58,22,0,-0.013827,0.009941
58,24,0,0.007138,-0.009125
58,26,0,-0.007458,-0.008029
58,28,0,-0.013280,0.007222
58,30,0,0.000000,0.000000
58,32,0,-0.045204,0.007914
58,34,0,-0.113474,-0.061981
58,36,0,-0.114843,0.057821
58,38,0,0.110479,-0.055301
58,40,0,-0.090639,-0.051459
58,42,0,0.072315,0.048387
58,44,0,0.063057,0.048563
58,46,0,0.064682,0.047610
58,48,0,0.072505,0.042814
58,50,0,-0.073250,-0.038435
58,52,0,0.059933,0.061036
58,54,0,0.051333,0.074617
58,56,0,0.044461,0.079045
58,58,0,-0.044679,0.082564
58,60,0,-0.053767,0.080878
58,62,0,0.067875,0.065523
58,64,0,0.000000,0.000000
58,66,0,0.000000,0.000000
58,68,0,-0.014829,-0.031705
58,70,0,0.000000,0.000000
58,72,0,0.000663,0.043605
58,74,0,0.004024,-0.040661
58,76,0,0.000000,0.000000
58,78,0,0.000000,0.000000
58,80,0,0.000000,0.000000
58,82,0,0.000079,0.041327
58,84,0,0.014213,0.058955
58,86,0,-0.028463,0.069004
58,88,0,-0.041219,0.063071
58,90,0,0.055989,0.057150
60,0,0,-0.001940,-0.005980
60,2,0,0.000000,0.000000
60,4,0,0.001334,0.006451
60,6,0,0.000634,-0.006988
60,8,0,-0.000298,0.007663
60,10,0,0.001458,0.008416
60,12,0,0.002866,0.009176
60,14,0,0.004548,-0.009856
60,16,0,0.006539,0.010351
60,18,0,0.008897,-0.010575
60,20,0,0.011683,0.010475
60,22,0,-0.014696,0.010052
60,24,0,0.011491,-0.009421
60,26,0,-0.019944,-0.008399
60,28,0,-0.019365,-0.008037
60,30,0,-0.016886,-0.003140
60,32,0,0.115250,0.061185
60,34,0,-0.117792,0.065347
60,36,0,-0.116245,-0.062483
60,38,0,-0.108503,-0.057531
60,40,0,0.089251,-0.051313
60,42,0,-0.072804,-0.047383
60,44,0,-0.064105,0.046521
60,46,0,-0.064299,-0.045935
60,48,0,-0.071893,-0.044249
60,50,0,-0.073219,0.041640
60,52,0,0.060815,-0.060508
60,54,0,0.051409,0.069457
60,56,0,0.043855,0.073782
60,58,0,-0.043619,-0.079547
60,60,0,-0.052878,-0.080709
60,62,0,-0.067746,0.066564
60,64,0,-0.021367,-0.038685
60,66,0,-0.055696,0.000417
60,68,0,0.045205,0.002471
60,70,0,0.000000,0.000000
60,72,0,0.000000,0.000000
60,74,0,0.000000,0.000000
60,76,0,-0.006906,-0.042973
60,78,0,0.059917,-0.030521
60,80,0,-0.051237,0.021511
60,82,0,-0.002645,0.056154
60,84,0,0.017733,-0.063527
60,86,0,0.032985,0.068677
60,88,0,0.044564,0.062196
60,90,0,-0.055539,0.056184
62,0,0,-0.005078,0.004349
62,2,0,0.000000,0.000000
62,4,0,0.004354,0.004951
62,6,0,-0.003551,-0.005640
62,8,0,0.002508,-0.006522
62,10,0,0.001217,-0.007534
62,12,0,0.000375,0.008593
62,14,0,-0.002337,-0.009582
62,16,0,-0.004725,0.010381
62,18,0,0.007621,0.010879
62,20,0,0.011195,-0.010982
62,22,0,-0.015811,-0.010630
62,24,0,-0.024065,-0.009691
62,26,0,0.000000,0.000000
62,28,0,-0.027343,-0.008895
62,30,0,-0.059156,0.013319
62,32,0,-0.115512,-0.063911
62,34,0,-0.116684,0.066810
62,36,0,-0.114505,0.063576
62,38,0,-0.106244,0.057451
62,40,0,-0.088648,-0.050035
62,42,0,-0.073927,-0.045477
62,44,0,0.065514,0.044169
62,46,0,-0.064752,0.044054
62,48,0,0.071897,0.044682
62,50,0,0.072341,-0.045059
62,52,0,-0.060999,-0.059014
62,54,0,-0.051552,-0.062404
62,56,0,-0.043269,-0.067317
62,58,0,0.042052,-0.075408
62,60,0,-0.051577,-0.078425
62,62,0,0.064941,0.066667
62,64,0,-0.017956,0.040449
62,66,0,0.054213,0.000184
62,68,0,-0.052885,-0.009744
62,70,0,0.042651,0.004228
62,72,0,0.000000,0.000000
62,74,0,0.000000,0.000000
62,76,0,0.044126,0.007302
62,78,0,-0.058745,-0.029564
62,80,0,-0.049874,-0.023610
62,82,0,-0.005236,0.062753
62,84,0,0.021195,0.067338
62,86,0,-0.037725,0.069394
62,88,0,0.047887,0.061936
62,90,0,-0.054773,0.056249
64,0,0,-0.008677,-0.002865
64,2,0,0.008460,0.003064
64,4,0,0.007848,-0.003613
64,6,0,0.006969,0.004480
64,8,0,0.005859,0.005610
64,10,0,-0.004497,-0.006950
64,12,0,0.002784,-0.008404
64,14,0,0.000562,0.009825
64,16,0,-0.002296,-0.011046
64,18,0,0.005861,-0.011918
64,20,0,-0.010389,-0.012285
64,22,0,0.016906,-0.011953
64,24,0,0.000000,0.000000
64,26,0,0.045697,0.011245
64,28,0,-0.037215,-0.009469
64,30,0,-0.046972,0.010141
64,32,0,-0.113572,-0.064918
64,34,0,-0.114456,-0.066562
64,36,0,0.112120,-0.062819
64,38,0,0.103914,0.055853
64,40,0,-0.088395,-0.047733
64,42,0,0.075539,-0.042905
64,44,0,0.067362,-0.041522
64,46,0,0.066154,-0.041856
64,48,0,-0.072392,0.043890
64,50,0,0.070054,-0.046711
64,52,0,0.060592,-0.055116
64,54,0,0.052053,-0.054031
64,56,0,0.042850,0.060543
64,58,0,0.039647,-0.070408
64,60,0,0.050334,-0.073786
64,62,0,0.057369,-0.064856
64,64,0,-0.054387,0.021854
64,66,0,-0.053046,-0.000309
64,68,0,-0.053162,-0.000339
64,70,0,0.054153,0.028910
64,72,0,-0.005221,-0.038269
64,74,0,-0.054784,-0.023803
64,76,0,0.000000,0.000000
64,78,0,0.000000,0.000000
64,80,0,0.000000,0.000000
64,82,0,0.007498,-0.067418
64,84,0,0.024598,-0.070768
64,86,0,0.042565,0.070486
64,88,0,-0.050979,0.061937
64,90,0,-0.054216,0.056744
66,0,0,0.012636,-0.001590
66,2,0,-0.012394,0.001832
66,4,0,0.011741,0.002486
66,6,0,-0.010828,-0.003544
66,8,0,0.009708,0.004958
66,10,0,-0.008356,-0.006680
66,12,0,0.006662,-0.008621
66,14,0,-0.004396,0.010632
66,16,0,-0.001187,0.012505
66,18,0,0.003163,-0.013998
66,20,0,-0.008782,0.014864
66,22,0,0.017538,-0.014673
66,24,0,-0.041694,-0.012812
66,26,0,-0.048095,-0.013099
66,28,0,0.000000,0.000000
66,30,0,-0.038974,-0.009019
66,32,0,0.111170,0.064541
66,34,0,-0.112038,0.065231
66,36,0,-0.109470,-0.060949
66,38,0,-0.101341,-0.053227
66,40,0,0.088128,-0.044769
66,42,0,-0.077399,-0.039942
66,44,0,0.069602,-0.038579
66,46,0,-0.068809,-0.039149
66,48,0,-0.073213,0.041687
66,50,0,-0.067111,0.044788
66,52,0,-0.060296,-0.048572
66,54,0,0.053253,-0.045415
66,56,0,-0.042875,0.054057
66,58,0,0.035954,-0.064441
66,60,0,0.054680,-0.067544
66,62,0,0.047093,0.057706
66,64,0,0.014163,-0.041334
66,66,0,0.000000,0.000000
66,68,0,-0.053059,0.000799
66,70,0,0.054187,0.028432
66,72,0,-0.054170,0.024065
66,74,0,-0.057406,-0.011905
66,76,0,0.000000,0.000000
66,78,0,0.000000,0.000000
66,80,0,0.000000,0.000000
66,82,0,-0.009439,-0.071418
66,84,0,0.027938,0.073963
66,86,0,-0.047438,0.071621
66,88,0,0.053851,0.061948
66,90,0,-0.054198,-0.057352
68,0,0,0.016848,-0.000580
68,2,0,-0.016598,0.000861
68,4,0,0.015967,0.001618
68,6,0,0.015070,0.002873
68,8,0,-0.013977,0.004600
68,10,0,0.012673,0.006756
68,12,0,0.011101,0.009262
68,14,0,-0.009140,-0.011989
68,16,0,-0.006489,-0.014793
68,18,0,-0.002079,-0.017442
68,20,0,0.005082,0.019325
68,22,0,-0.016346,0.019936
68,24,0,0.039503,0.019277
68,26,0,-0.047260,-0.016800
68,28,0,0.000000,0.000000
68,30,0,0.000000,0.000000
68,32,0,0.108577,-0.062983
68,34,0,-0.109409,-0.063064
68,36,0,0.106433,0.058292
68,38,0,0.098379,0.049995
68,40,0,-0.087636,-0.041561
68,42,0,0.079275,0.036854
68,44,0,0.072153,0.035376
68,46,0,0.073436,0.036024
68,48,0,-0.073601,-0.038325
68,50,0,0.065860,-0.039924
68,52,0,-0.061142,-0.040797
68,54,0,-0.055470,-0.037596
68,56,0,0.043874,-0.047888
68,58,0,-0.030351,0.057865
68,60,0,0.000000,0.000000
68,62,0,0.000000,0.000000
68,64,0,0.000000,0.000000
68,66,0,-0.051348,-0.000831
68,68,0,-0.052870,-0.001519
68,70,0,-0.053259,-0.028052
68,72,0,0.052394,0.017932
68,74,0,-0.050887,0.026172
68,76,0,0.000000,0.000000
68,78,0,0.000000,0.000000
68,80,0,-0.006159,0.067598
68,82,0,0.011132,-0.075214
68,84,0,-0.031243,0.077038
68,86,0,0.052337,0.072654
68,88,0,0.056682,0.061775
68,90,0,-0.054895,0.057935
70,0,0,-0.021272,0.000255
70,2,0,0.000000,0.000000
70,4,0,0.020501,-0.000995
70,6,0,-0.019653,-0.002466
70,8,0,-0.018588,0.004538
70,10,0,-0.017305,-0.007181
70,12,0,0.015831,0.010316
70,14,0,-0.014288,-0.013805
70,16,0,-0.012960,0.017559
70,18,0,0.012214,0.021533
70,20,0,0.013586,-0.024741
70,22,0,0.010504,0.027618
70,24,0,0.031126,0.028932
70,26,0,-0.042358,0.024327
70,28,0,0.041401,0.012365
70,30,0,0.000000,0.000000
70,32,0,0.105734,0.060297
70,34,0,-0.106358,-0.060171
70,36,0,0.102819,-0.055095
70,38,0,0.095036,0.046563
70,40,0,-0.086969,-0.038488
70,42,0,0.081078,0.033873
70,44,0,-0.074940,0.032061
70,46,0,0.079580,0.033492
70,48,0,0.071845,0.034189
70,50,0,-0.066919,-0.034433
70,52,0,0.063567,-0.032773
70,54,0,-0.058999,0.030819
70,56,0,-0.046499,0.042293
70,58,0,0.000000,0.000000
70,60,0,0.000000,0.000000
70,62,0,0.000000,0.000000
70,64,0,0.000000,0.000000
70,66,0,0.049960,-0.000524
70,68,0,-0.051699,-0.001789
70,70,0,0.000000,0.000000
70,72,0,0.000000,0.000000
70,74,0,-0.049593,-0.017973
70,76,0,0.000000,0.000000
70,78,0,0.048748,0.028991
70,80,0,-0.002386,-0.070142
